cohort	ldref	pop	prefix	pheno	r2	r2_se	base	add	seq
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.092334459987398	0.00584730368244585	24	24	4
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin24.S4	height	0.0935368579214661	0.00577364299857195	24	24	4
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin24.S4	height	0.098020477230734	0.00603931383750672	24	24	4
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin25.S4	height	0.0299923905884345	0.00324157501444514	24	25	4
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	25	4
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin25.S4	height	0.0951575874277846	0.0056101585389455	24	25	4
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin25.S4	height	0.0984348028478675	0.00527040781303772	24	25	4
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin26.S4	height	0.0307314247221778	0.00333497041096279	24	26	4
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	26	4
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin26.S4	height	0.094201924162987	0.00563639696677156	24	26	4
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin26.S4	height	0.0986201951306856	0.00529120725743835	24	26	4
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin27.S4	height	0.0307245658493619	0.00340561618594179	24	27	4
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	27	4
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin27.S4	height	0.0945836233077146	0.00563613853286647	24	27	4
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin27.S4	height	0.0981467963757925	0.00533513850878643	24	27	4
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin28.S4	height	0.0312866886464165	0.00314170619046823	24	28	4
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	28	4
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin28.S4	height	0.0953896717206729	0.00563651570419301	24	28	4
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin28.S4	height	0.0984428530780605	0.00531952465578664	24	28	4
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin29.S4	height	0.0289514221596634	0.00318184675872691	24	29	4
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	29	4
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin29.S4	height	0.0949523510413202	0.00546345197208752	24	29	4
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin29.S4	height	0.0969128970066155	0.00534965319505186	24	29	4
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin30.S4	height	0.0331547286127576	0.00336065686407026	24	30	4
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	30	4
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin30.S4	height	0.0953667482825156	0.00561929361346816	24	30	4
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin30.S4	height	0.0985606625110512	0.00536505053334806	24	30	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin1.S4	height	0.00015624318988094	0.000321785359551059	24	1	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	1	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin1.S4	height	0.076327998040239	0.00454502814023173	24	1	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin1.S4	height	0.0922220789843628	0.00509969185913959	24	1	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin2.S4	height	0.00191952919359953	0.000988953325584983	24	2	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	2	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin2.S4	height	0.0766213933425777	0.00457384708387653	24	2	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin2.S4	height	0.0924035202526636	0.00509610131489424	24	2	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin3.S4	height	0.00434459856296453	0.00124500607337239	24	3	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	3	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin3.S4	height	0.0738566232020282	0.00438173313262702	24	3	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin3.S4	height	0.0929223607174377	0.00512787881414481	24	3	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin4.S4	height	0.0055952862825543	0.00137022760529821	24	4	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	4	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin4.S4	height	0.0750083102440053	0.00457704446927552	24	4	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin4.S4	height	0.0930722250346448	0.00514062094400171	24	4	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin5.S4	height	0.00509151388044359	0.00142573661244913	24	5	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	5	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin5.S4	height	0.0756589607731201	0.00477180695132074	24	5	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin5.S4	height	0.0927027194456147	0.0050998992171542	24	5	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin6.S4	height	0.00758709494300967	0.00159622875603839	24	6	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	6	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin6.S4	height	0.0786772080307149	0.0049974091826675	24	6	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin6.S4	height	0.0929641539793921	0.00510138145220358	24	6	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin7.S4	height	0.0112508755887721	0.00203066033150978	24	7	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	7	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin7.S4	height	0.0779148555660183	0.00495916762326173	24	7	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin7.S4	height	0.0939546330662293	0.00516459192097264	24	7	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin8.S4	height	0.013197664985918	0.00234438026184173	24	8	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	8	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin8.S4	height	0.0811791391589966	0.00503031944378504	24	8	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin8.S4	height	0.0940416531206246	0.00518213991207715	24	8	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin9.S4	height	0.0170141768070614	0.00258077565869366	24	9	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	9	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin9.S4	height	0.0813819907978477	0.00502840864018158	24	9	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin9.S4	height	0.0953062167673602	0.00520518058665316	24	9	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin10.S4	height	0.0175653034848182	0.00268905345929681	24	10	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	10	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin10.S4	height	0.0814045131517204	0.00495640366669433	24	10	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin10.S4	height	0.0953047125000876	0.00520461366901117	24	10	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin11.S4	height	0.0189492328493108	0.00273691639060273	24	11	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	11	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin11.S4	height	0.0805636665076831	0.0049173791531358	24	11	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin11.S4	height	0.0957698789438623	0.00520256955550752	24	11	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin12.S4	height	0.0213194776158524	0.00281937419455626	24	12	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	12	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin12.S4	height	0.084399864461546	0.00519861607541542	24	12	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin12.S4	height	0.0963486820119912	0.00518588895781882	24	12	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin13.S4	height	0.0206327283091693	0.002796078869637	24	13	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	13	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin13.S4	height	0.0851923932124777	0.00517514886215393	24	13	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin13.S4	height	0.0962430147186346	0.00523401133697217	24	13	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin14.S4	height	0.0199676218678875	0.00288264904789221	24	14	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	14	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin14.S4	height	0.0829729974141199	0.00508641194984668	24	14	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin14.S4	height	0.0957454991241432	0.00519476264503144	24	14	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin15.S4	height	0.0227482793722502	0.00305061720838309	24	15	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	15	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin15.S4	height	0.0838882733875108	0.00504290606821927	24	15	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin15.S4	height	0.0965021309098493	0.00522917796356102	24	15	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin16.S4	height	0.021849554736001	0.00308464516518238	24	16	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	16	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin16.S4	height	0.0829579017769832	0.00504150372344719	24	16	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin16.S4	height	0.0958397545068266	0.0052478949666728	24	16	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin17.S4	height	0.0241196814289168	0.00313583746282596	24	17	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	17	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin17.S4	height	0.0858635834331999	0.00516518731812165	24	17	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin17.S4	height	0.0965029824781583	0.00530016381318026	24	17	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin18.S4	height	0.0234820659718114	0.00299857987193636	24	18	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	18	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin18.S4	height	0.0851082577856689	0.00525184858303064	24	18	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin18.S4	height	0.0961583643025943	0.00524925567092534	24	18	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin19.S4	height	0.0251324199927675	0.00300864315185752	24	19	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	19	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin19.S4	height	0.0851793801959558	0.00529404325482074	24	19	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin19.S4	height	0.0970119818753517	0.00529304864283543	24	19	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin20.S4	height	0.0257474816829529	0.0032550999368536	24	20	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	20	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin20.S4	height	0.0862904640011893	0.00524886714163806	24	20	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin20.S4	height	0.0966393941127612	0.00524857020097519	24	20	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin21.S4	height	0.0251898008670602	0.00349136747440582	24	21	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	21	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin21.S4	height	0.0854071774026183	0.00523798549107998	24	21	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin21.S4	height	0.0964994982324897	0.00530166111066428	24	21	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin22.S4	height	0.0246606308560461	0.00297946476934017	24	22	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	22	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin22.S4	height	0.085610236352996	0.005299160877431	24	22	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin22.S4	height	0.0957316892358737	0.00519748981671823	24	22	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin23.S4	height	0.0243438923529903	0.00300472356206242	24	23	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	23	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin23.S4	height	0.0882387256947843	0.00537934736650536	24	23	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin23.S4	height	0.0960585076100929	0.00519733733866729	24	23	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin24.S4	height	0.0291724291046969	0.00339855903442681	24	24	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.092334459987398	0.00584730368244585	24	24	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin24.S4	height	0.0877523033543361	0.00531603785190766	24	24	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin24.S4	height	0.098020477230734	0.00603931383750672	24	24	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin25.S4	height	0.0299923905884345	0.00324157501444514	24	25	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	25	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin25.S4	height	0.0898782004221377	0.00535228072122961	24	25	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin25.S4	height	0.0984348028478675	0.00527040781303772	24	25	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin26.S4	height	0.0307314247221778	0.00333497041096279	24	26	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	26	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin26.S4	height	0.0884866290440895	0.00550957108914179	24	26	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin26.S4	height	0.0986201951306856	0.00529120725743835	24	26	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin27.S4	height	0.0307245658493619	0.00340561618594179	24	27	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	27	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin27.S4	height	0.0900324336304883	0.00544577278711306	24	27	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin27.S4	height	0.0981467963757925	0.00533513850878643	24	27	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin28.S4	height	0.0312866886464165	0.00314170619046823	24	28	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	28	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin28.S4	height	0.0899164940244238	0.00555850224871961	24	28	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin28.S4	height	0.0984428530780605	0.00531952465578664	24	28	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin29.S4	height	0.0289514221596634	0.00318184675872691	24	29	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	29	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin29.S4	height	0.0896135479469181	0.00550587557923145	24	29	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin29.S4	height	0.0969128970066155	0.00534965319505186	24	29	4
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin30.S4	height	0.0331547286127576	0.00336065686407026	24	30	4
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin24.S4	height	0.0922388190975015	0.00509728718518268	24	30	4
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin24addBin30.S4	height	0.0910575992971602	0.0056105665902333	24	30	4
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin24addBin30.S4	height	0.0985606625110512	0.00536505053334806	24	30	4
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin1.S5	height	0.000802832646862957	0.000613931309502055	24	1	5
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S5	height	0.0949725647453879	0.00545723113417472	24	1	5
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin1.S5	height	0.094450991427797	0.00529476357904042	24	1	5
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin1.S5	height	0.0949834204492731	0.00545036174223802	24	1	5
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin2.S5	height	0.001601507311832	0.000791378120791037	24	2	5
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S5	height	0.0949725647453879	0.00545723113417472	24	2	5
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin2.S5	height	0.0934428052203502	0.00542044099239335	24	2	5
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin2.S5	height	0.0951034593892556	0.00545609595636328	24	2	5
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin3.S5	height	0.00321852198987963	0.0010371995638915	24	3	5
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S5	height	0.0949725647453879	0.00545723113417472	24	3	5
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin3.S5	height	0.0929619845535592	0.00543657784270106	24	3	5
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin3.S5	height	0.0957736620578188	0.00546100382755845	24	3	5
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin4.S5	height	0.00307793192305125	0.00110835035682203	24	4	5
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S5	height	0.0949725647453879	0.00545723113417472	24	4	5
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin4.S5	height	0.0933697258551174	0.00535172055889928	24	4	5
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin4.S5	height	0.0954142793933734	0.00544992718109956	24	4	5
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin5.S5	height	0.00474834223519362	0.00147074969875513	24	5	5
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S5	height	0.0949725647453879	0.00545723113417472	24	5	5
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin5.S5	height	0.0959382682451549	0.00557673454622851	24	5	5
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin5.S5	height	0.0956488520626642	0.0054472173392202	24	5	5
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin6.S5	height	0.00609059600549562	0.00162956835074404	24	6	5
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S5	height	0.0949725647453879	0.00545723113417472	24	6	5
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin6.S5	height	0.0953349709475316	0.00554963447741471	24	6	5
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin6.S5	height	0.0959308850183496	0.00546863778528141	24	6	5
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin7.S5	height	0.00866559279770771	0.00178885000170794	24	7	5
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin24.S5	height	0.0949725647453879	0.00545723113417472	24	7	5
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin24addBin7.S5	height	0.095537722956183	0.00569922526519202	24	7	5
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin24addBin7.S5	height	0.0967645996989091	0.00545767225609323	24	7	5
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin8.S5	height	0.00888233718111607	0.00190972165973313	24	8	5
